damID,mid_2080_01feb_gen100,mid_2080_01feb_%,mid_5050_01feb_gen100,mid_5050_01feb_%,mid_8020_01feb_gen100,mid_8020_01feb_%,mid_2080SP_01feb_gen100,mid_2080SP_01feb_%,mid_5050SP_01feb_gen100,mid_5050SP_01feb_%,mid_8020SP_01feb_gen100,mid_8020SP_01feb_%
200054,0,0.0,9,1.9067796610169492,0,0.0,0,0.0,0,0.0,0,0.0
200055,3,0.635593220338983,1,0.211864406779661,47,9.957627118644067,71,15.042372881355933,5,1.0593220338983051,0,0.0
200056,0,0.0,0,0.0,0,0.0,0,0.0,26,5.508474576271187,0,0.0
200057,91,19.279661016949152,84,17.796610169491526,25,5.296610169491525,69,14.61864406779661,68,14.40677966101695,0,0.0
200061,29,6.1440677966101696,12,2.542372881355932,40,8.474576271186441,36,7.627118644067797,2,0.423728813559322,9,1.9067796610169492
200062,7,1.4830508474576272,0,0.0,0,0.0,20,4.237288135593221,39,8.26271186440678,52,11.016949152542374
200063,36,7.627118644067797,1,0.211864406779661,0,0.0,82,17.372881355932204,17,3.6016949152542375,0,0.0
200064,0,0.0,0,0.0,0,0.0,0,0.0,2,0.423728813559322,0,0.0
200065,0,0.0,0,0.0,0,0.0,18,3.8135593220338984,37,7.838983050847458,0,0.0
200066,91,19.279661016949152,7,1.4830508474576272,0,0.0,47,9.957627118644067,2,0.423728813559322,1,0.211864406779661
200070,59,12.5,25,5.296610169491525,0,0.0,2,0.423728813559322,0,0.0,1,0.211864406779661
200071,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
