damID	depth	storage	outflow_rect
200065	0.3	95.06	0.06
200065	0.4	126.75	0.15
200065	0.5	158.43	0.19
200065	0.6	190.12	0.22
200065	0.7	221.81	0.25
200065	0.8	253.49	0.27
200065	0.9	285.18	0.29
200065	1.0	316.87	0.31
200065	1.1	430.08	0.33
200065	1.2	543.29	0.35
200065	1.3	656.51	0.36
200065	1.4	769.72	0.38
200065	1.5	882.93	0.4
200065	1.6	996.15	0.41
200065	1.7	1109.36	0.43
200065	1.8	1222.57	0.44
200065	1.9	1335.79	0.45
200065	2.0	1449.0	0.47
200065	2.1	1669.2	0.48
200065	2.2	1889.4	0.49
200065	2.3	2109.6	0.5
200065	2.4	2329.8	0.51
200065	2.5	2550.0	0.53
200065	2.6	2770.2	0.54
200065	2.7	2990.4	0.55
200065	2.8	3210.6	0.56
200065	2.9	3430.8	0.57
200065	3.0	3651.0	0.58
200065	3.1	3998.0	0.59
200065	3.2	4345.0	0.6
200065	3.3	4692.0	0.61
200065	3.4	5039.0	0.62
200065	3.5	5386.0	0.63
200065	3.6	5733.0	0.64
200065	3.7	6080.0	0.65
200065	3.8	6427.0	0.66
200065	3.9	6774.0	0.67
200065	4.0	7121.0	0.68
200065	4.1	7610.6	0.69
200065	4.2	8100.2	0.69
200065	4.3	8589.8	0.7
200065	4.4	9079.4	0.71
200065	4.5	9569.0	0.72
200065	4.6	10058.6	0.73
200065	4.7	10548.2	0.74
200065	4.8	11037.8	0.74
200065	4.9	11527.4	0.75
200065	5.0	12017.0	0.76
200065	5.093350645	12547.12	0.77
200066	0.0	0.0	0.0
200066	0.1	25.96	0.0
200066	0.2	51.92	0.02
200066	0.3	77.87	0.06
200066	0.4	103.83	0.15
200066	0.5	129.79	0.19
200066	0.6	155.75	0.22
200066	0.7	181.71	0.25
200066	0.8	207.66	0.27
200066	0.9	233.62	0.29
200066	1.0	259.58	0.31
200066	1.1	466.72	0.33
200066	1.2	673.86	0.35
200066	1.3	881.01	0.36
200066	1.4	1088.15	0.38
200066	1.5	1295.29	0.4
200066	1.6	1502.43	0.41
200066	1.7	1709.57	0.43
200066	1.8	1916.72	0.44
200066	1.9	2123.86	0.45
200066	2.0	2331.0	0.47
200066	2.1	2422.84	0.48
200066	2.2	2514.69	0.49
200066	2.252456444	3249.43	0.5
200068	0.0	0.0	0.0
200068	0.1	1.74	0.0
200068	0.2	3.47	0.02
200068	0.3	5.21	0.06
200068	0.4	6.94	0.15
200068	0.5	8.68	0.19
200068	0.6	10.41	0.22
200068	0.7	12.15	0.25
200068	0.8	13.88	0.27
200068	0.9	15.62	0.29
200068	1.0	17.36	0.31
200068	1.1	22.03	0.33
200068	1.2	26.7	0.35
200068	1.3	31.38	0.36
200068	1.4	36.05	0.38
200068	1.467704468	64.09	0.39
200070	0.0	0.0	0.0
200070	0.1	26.83	0.0
200070	0.2	53.67	0.02
200070	0.3	80.5	0.06
200070	0.4	107.34	0.15
200070	0.5	134.17	0.19
200070	0.6	161.01	0.22
200070	0.7	187.84	0.25
200070	0.8	214.68	0.27
200070	0.9	241.51	0.29
200070	1.0	268.35	0.31
200070	1.1	422.51	0.33
200070	1.2	576.68	0.35
200070	1.3	730.84	0.36
200070	1.4	885.01	0.38
200070	1.5	1039.17	0.4
200070	1.6	1193.34	0.41
200070	1.7	1347.5	0.43
200070	1.8	1501.67	0.44
200070	1.9	1655.83	0.45
200070	2.0	1810.0	0.47
200070	2.1	1841.15	0.48
200070	2.109830177	2121.53	0.48
200071	0.0	0.0	0.0
200071	0.1	8.43	0.0
200071	0.2	16.87	0.02
200071	0.3	25.3	0.06
200071	0.4	33.74	0.15
200071	0.5	42.17	0.19
200071	0.6	50.61	0.22
200071	0.7	59.04	0.25
200071	0.8	67.48	0.27
200071	0.9	75.91	0.29
200071	1.0	84.35	0.31
200071	1.1	134.91	0.33
200071	1.2	185.48	0.35
200071	1.3	236.04	0.36
200071	1.4	286.61	0.38
200071	1.5	337.17	0.4
200071	1.6	387.74	0.41
200071	1.7	438.3	0.43
200071	1.8	488.87	0.44
200071	1.9	539.43	0.45
200071	2.0	590.0	0.47
200071	2.1	691.5	0.48
200071	2.2	793.0	0.49
200071	2.3	894.5	0.5
200071	2.4	996.0	0.51
200071	2.5	1097.5	0.53
200071	2.6	1199.0	0.54
200071	2.7	1300.5	0.55
200071	2.8	1402.0	0.56
200071	2.9	1503.5	0.57
200071	3.0	1605.0	0.58
200071	3.1	1783.5	0.59
200071	3.2	1962.0	0.6
200071	3.3	2140.5	0.61
200071	3.4	2319.0	0.62
200071	3.5	2497.5	0.63
200071	3.6	2676.0	0.64
200071	3.7	2854.5	0.65
200071	3.8	3033.0	0.66
200071	3.9	3211.5	0.67
200071	4.0	3390.0	0.68
200071	4.1	3789.0	0.69
200071	4.2	4188.0	0.69
200071	4.3	4587.0	0.7
200071	4.4	4986.0	0.71
200071	4.5	5385.0	0.72
200071	4.6	5784.0	0.73
200071	4.7	6183.0	0.74
200071	4.8	6582.0	0.74
200071	4.9	6981.0	0.75
200071	5.0	7380.0	0.76
200071	5.068383633	7745.27	0.77
200072	0.0	0.0	0.0
200072	0.1	11.14	0.0
200072	0.2	22.28	0.02
200072	0.3	33.42	0.06
200072	0.4	44.56	0.15
200072	0.5	55.71	0.19
200072	0.6	66.85	0.22
200072	0.7	77.99	0.25
200072	0.8	89.13	0.27
200072	0.9	100.27	0.29
200072	1.0	111.41	0.31
200072	1.1	168.87	0.33
200072	1.2	226.33	0.35
200072	1.3	283.79	0.36
200072	1.4	341.25	0.38
200072	1.5	398.71	0.4
200072	1.6	456.16	0.41
200072	1.7	513.62	0.43
200072	1.8	571.08	0.44
200072	1.9	628.54	0.45
200072	2.0	686.0	0.47
200072	2.1	829.4	0.48
200072	2.2	972.8	0.49
200072	2.3	1116.2	0.5
200072	2.4	1259.6	0.51
200072	2.5	1403.0	0.53
200072	2.6	1546.4	0.54
200072	2.7	1689.8	0.55
200072	2.8	1833.2	0.56
200072	2.9	1976.6	0.57
200072	3.0	2120.0	0.58
200072	3.1	2421.9	0.59
200072	3.2	2723.8	0.6
200072	3.3	3025.7	0.61
200072	3.4	3327.6	0.62
200072	3.5	3629.5	0.63
200072	3.6	3931.4	0.64
200072	3.7	4233.3	0.65
200072	3.8	4535.2	0.66
200072	3.9	4837.1	0.67
200072	4.0	5139.0	0.68
200072	4.1	5566.4	0.69
200072	4.2	5993.8	0.69
200072	4.3	6421.2	0.7
200072	4.4	6848.6	0.71
200072	4.5	7276.0	0.72
200072	4.6	7703.4	0.73
200072	4.7	8130.8	0.74
200072	4.8	8558.2	0.74
200072	4.9	8985.6	0.75
200072	5.0	9413.0	0.76
200072	5.086563408	9838.13	0.77
200073	0.0	0.0	0.0
200073	0.1	1.64	0.0
200073	0.2	3.29	0.02
200073	0.3	4.93	0.06
200073	0.4	6.57	0.15
200073	0.5	8.22	0.19
200073	0.6	9.86	0.22
200073	0.7	11.51	0.25
200073	0.8	13.15	0.27
200073	0.9	14.79	0.29
200073	1.0	16.44	0.31
200073	1.1	25.59	0.33
200073	1.2	34.75	0.35
200073	1.3	43.91	0.36
200073	1.4	53.06	0.38
200073	1.5	62.22	0.4
200073	1.6	71.37	0.41
200073	1.7	80.53	0.43
200073	1.8	89.69	0.44
200073	1.9	98.84	0.45
200073	2.0	108.0	0.47
200073	2.1	109.6	0.48
200073	2.104508197	123.97	0.48
200074	0.0	0.0	0.0
200074	0.1	10.31	0.0
200074	0.2	20.63	0.02
200074	0.3	30.94	0.06
200074	0.4	41.25	0.15
200074	0.5	51.56	0.19
200074	0.6	61.88	0.22
200074	0.7	72.19	0.25
200074	0.8	82.5	0.27
200074	0.9	92.81	0.29
200074	1.0	103.13	0.31
200074	1.1	106.13	0.33
200074	1.104245314	133.16	0.33
200076	0.0	0.0	0.0
200076	0.1	19.87	0.0
200076	0.2	39.74	0.02
200076	0.3	59.61	0.06
200076	0.4	79.48	0.15
200076	0.5	99.35	0.19
200076	0.6	119.22	0.22
200076	0.7	139.09	0.25
200076	0.8	158.95	0.27
200076	0.9	178.82	0.29
200076	1.0	198.69	0.31
200076	1.1	316.72	0.33
200076	1.2	434.75	0.35
200076	1.3	552.79	0.36
200076	1.4	670.82	0.38
200076	1.5	788.85	0.4
200076	1.6	906.88	0.41
200076	1.7	1024.91	0.43
200076	1.8	1142.94	0.44
200076	1.9	1260.97	0.45
200076	2.0	1379.0	0.47
200076	2.1	1639.8	0.48
200076	2.2	1900.6	0.49
200076	2.3	2161.4	0.5
200076	2.4	2422.2	0.51
200076	2.5	2683.0	0.53
200076	2.6	2943.8	0.54
200076	2.7	3204.6	0.55
200076	2.8	3465.4	0.56
200076	2.9	3726.2	0.57
200076	3.0	3987.0	0.58
200076	3.1	4163.27	0.59
200076	3.2	4339.54	0.6
200076	3.3	4515.82	0.61
200076	3.4	4692.09	0.62
200076	3.436800329	5749.72	0.62
200080	0.0	0.0	0.0
200080	0.1	33.31	0.0
200080	0.2	66.62	0.02
200080	0.3	99.93	0.06
200080	0.4	133.24	0.15
200080	0.5	166.55	0.19
200080	0.6	199.86	0.22
200080	0.7	233.17	0.25
200080	0.8	266.48	0.27
200080	0.9	299.79	0.29
200080	1.0	333.09	0.31
200080	1.1	367.62	0.33
200080	1.2	402.14	0.35
200080	1.269564266	678.35	0.36
200082	0.0	0.0	0.0
200082	0.1	32.74	0.0
200082	0.2	65.47	0.02
200082	0.3	98.21	0.06
200082	0.4	130.94	0.15
200082	0.5	163.68	0.19
200082	0.6	196.41	0.22
200082	0.7	229.15	0.25
200082	0.8	261.88	0.27
200082	0.9	294.62	0.29
200082	1.0	327.35	0.31
200082	1.1	455.02	0.33
200082	1.2	582.68	0.35
200082	1.3	710.35	0.36
200082	1.4	838.01	0.38
200082	1.5	965.68	0.4
200082	1.6	1093.34	0.41
200082	1.7	1221.01	0.43
200082	1.8	1348.67	0.44
200082	1.9	1476.34	0.45
200082	2.0	1604.0	0.47
200082	2.1	1876.8	0.48
200082	2.2	2149.6	0.49
200082	2.3	2422.4	0.5
200082	2.4	2695.2	0.51
200082	2.5	2968.0	0.53
200082	2.6	3240.8	0.54
200082	2.7	3513.6	0.55
200082	2.8	3786.4	0.56
200082	2.9	4059.2	0.57
200082	3.0	4332.0	0.58
200082	3.1	4798.0	0.59
200082	3.2	5264.0	0.6
200082	3.3	5730.0	0.61
200082	3.4	6196.0	0.62
200082	3.5	6662.0	0.63
200082	3.6	7128.0	0.64
200082	3.7	7594.0	0.65
200082	3.8	8060.0	0.66
200082	3.9	8526.0	0.67
200082	4.0	8992.0	0.68
200082	4.1	9185.58	0.69
200082	4.2	9379.17	0.69
200082	4.3	9572.75	0.7
200082	4.328754507	10927.85	0.71
200083	0.0	0.0	0.0
200083	0.1	40.35	0.0
200083	0.2	80.7	0.02
200083	0.3	121.06	0.06
200083	0.4	161.41	0.15
200083	0.5	201.76	0.19
200083	0.6	242.11	0.22
200083	0.7	282.47	0.25
200083	0.8	322.82	0.27
200083	0.9	363.17	0.29
200083	1.0	403.52	0.31
200083	1.1	581.57	0.33
200083	1.2	759.62	0.35
200083	1.3	937.67	0.36
200083	1.4	1115.71	0.38
200083	1.5	1293.76	0.4
200083	1.6	1471.81	0.41
200083	1.7	1649.86	0.43
200083	1.8	1827.9	0.44
200083	1.9	2005.95	0.45
200083	2.0	2184.0	0.47
200083	2.1	2552.4	0.48
200083	2.2	2920.8	0.49
200083	2.3	3289.2	0.5
200083	2.4	3657.6	0.51
200083	2.5	4026.0	0.53
200083	2.6	4394.4	0.54
200083	2.7	4762.8	0.55
200083	2.8	5131.2	0.56
200083	2.9	5499.6	0.57
200083	3.0	5868.0	0.58
200083	3.1	6454.0	0.59
200083	3.2	7040.0	0.6
200083	3.3	7626.0	0.61
200083	3.4	8212.0	0.62
200083	3.5	8798.0	0.63
200083	3.6	9384.0	0.64
200083	3.7	9970.0	0.65
200083	3.8	10556.0	0.66
200083	3.9	11142.0	0.67
200083	4.0	11728.0	0.68
200083	4.1	11804.63	0.69
200083	4.110180905	12494.29	0.69
200088	0.0	0.0	0.0
200088	0.1	179.76	0.0
200088	0.2	359.51	0.02
200088	0.3	539.27	0.06
200088	0.4	719.02	0.15
200088	0.5	898.78	0.19
200088	0.6	1078.54	0.22
200088	0.7	1258.29	0.25
200088	0.8	1438.05	0.27
200088	0.9	1617.8	0.29
200088	1.0	1797.56	0.31
200088	1.1	2947.0	0.33
200088	1.2	4096.45	0.35
200088	1.3	5245.89	0.36
200088	1.4	6395.34	0.38
200088	1.5	7544.78	0.4
200088	1.6	8694.22	0.41
200088	1.7	9843.67	0.43
200088	1.8	10993.11	0.44
200088	1.9	12142.56	0.45
200088	2.0	13292.0	0.47
200088	2.1	14199.18	0.48
200088	2.2	15106.36	0.49
200088	2.3	16013.54	0.5
200088	2.4	16920.73	0.51
200088	2.430385389	22363.82	0.52
200090	0.0	0.0	0.0
200090	0.1	14.42	0.0
200090	0.2	28.85	0.02
200090	0.3	43.27	0.06
200090	0.4	57.69	0.15
200090	0.5	72.12	0.19
200090	0.6	86.54	0.22
200090	0.7	100.96	0.25
200090	0.8	115.39	0.27
200090	0.9	129.81	0.29
200090	1.0	144.23	0.31
200090	1.1	202.21	0.33
200090	1.2	260.19	0.35
200090	1.3	318.16	0.36
200090	1.4	376.14	0.38
200090	1.5	434.12	0.4
200090	1.6	492.09	0.41
200090	1.7	550.07	0.43
200090	1.8	608.05	0.44
200090	1.9	666.02	0.45
200090	2.0	724.0	0.47
200090	2.1	841.2	0.48
200090	2.2	958.4	0.49
200090	2.3	1075.6	0.5
200090	2.4	1192.8	0.51
200090	2.5	1310.0	0.53
200090	2.6	1427.2	0.54
200090	2.7	1544.4	0.55
200090	2.8	1661.6	0.56
200090	2.9	1778.8	0.57
200090	3.0	1896.0	0.58
200090	3.1	2089.2	0.59
200090	3.2	2282.4	0.6
200090	3.3	2475.6	0.61
200090	3.4	2668.8	0.62
200090	3.5	2862.0	0.63
200090	3.6	3055.2	0.64
200090	3.7	3248.4	0.65
200090	3.8	3441.6	0.66
200090	3.9	3634.8	0.67
200090	4.0	3828.0	0.68
200090	4.1	4140.8	0.69
200090	4.2	4453.6	0.69
200090	4.3	4766.4	0.7
200090	4.4	5079.2	0.71
200090	4.5	5392.0	0.72
200090	4.6	5704.8	0.73
200090	4.7	6017.6	0.74
200090	4.8	6330.4	0.74
200090	4.9	6643.2	0.75
200090	5.0	6956.0	0.76
200090	5.090090722	7305.91	0.77
200091	0.0	0.0	0.0
200091	0.1	2.86	0.0
200091	0.2	5.72	0.02
200091	0.3	8.58	0.06
200091	0.4	11.44	0.15
200091	0.5	14.3	0.19
200091	0.6	17.16	0.22
200091	0.7	20.02	0.25
200091	0.8	22.88	0.27
200091	0.9	25.74	0.29
200091	1.0	28.6	0.31
200091	1.1	47.94	0.33
200091	1.2	67.28	0.35
200091	1.3	86.62	0.36
200091	1.4	105.96	0.38
200091	1.5	125.3	0.4
200091	1.6	144.64	0.41
200091	1.7	163.98	0.43
200091	1.8	183.32	0.44
200091	1.9	202.66	0.45
200091	2.0	222.0	0.47
200091	2.1	275.0	0.48
200091	2.2	328.0	0.49
200091	2.3	381.0	0.5
200091	2.4	434.0	0.51
200091	2.5	487.0	0.53
200091	2.6	540.0	0.54
200091	2.7	593.0	0.55
200091	2.8	646.0	0.56
200091	2.9	699.0	0.57
200091	3.0	752.0	0.58
200091	3.1	850.5	0.59
200091	3.2	949.0	0.6
200091	3.3	1047.5	0.61
200091	3.4	1146.0	0.62
200091	3.5	1244.5	0.63
200091	3.6	1343.0	0.64
200091	3.7	1441.5	0.65
200091	3.8	1540.0	0.66
200091	3.9	1638.5	0.67
200091	4.0	1737.0	0.68
200091	4.1	1893.4	0.69
200091	4.2	2049.8	0.69
200091	4.3	2206.2	0.7
200091	4.4	2362.6	0.71
200091	4.5	2519.0	0.72
200091	4.6	2675.4	0.73
200091	4.7	2831.8	0.74
200091	4.8	2988.2	0.74
200091	4.9	3144.6	0.75
200091	5.0	3301.0	0.76
200091	5.092747592	3478.03	0.77
200092	0.0	0.0	0.0
200092	0.1	11.38	0.0
200092	0.2	22.76	0.02
200092	0.3	34.15	0.06
200092	0.4	45.53	0.15
200092	0.5	56.91	0.19
200092	0.6	68.29	0.22
200092	0.7	79.68	0.25
200092	0.8	91.06	0.27
200092	0.9	102.44	0.29
200092	1.0	113.82	0.31
200092	1.1	165.84	0.33
200092	1.2	217.86	0.35
200092	1.3	269.88	0.36
200092	1.4	321.89	0.38
200092	1.5	373.91	0.4
200092	1.6	425.93	0.41
200092	1.7	477.95	0.43
200092	1.8	529.96	0.44
200092	1.9	581.98	0.45
200092	2.0	634.0	0.47
200092	2.1	746.3	0.48
200092	2.2	858.6	0.49
200092	2.3	970.9	0.5
200092	2.4	1083.2	0.51
200092	2.5	1195.5	0.53
200092	2.6	1307.8	0.54
200092	2.7	1420.1	0.55
200092	2.8	1532.4	0.56
200092	2.9	1644.7	0.57
200092	3.0	1757.0	0.58
200092	3.1	1957.8	0.59
200092	3.2	2158.6	0.6
200092	3.3	2359.4	0.61
200092	3.4	2560.2	0.62
200092	3.5	2761.0	0.63
200092	3.6	2961.8	0.64
200092	3.7	3162.6	0.65
200092	3.8	3363.4	0.66
200092	3.9	3564.2	0.67
200092	4.0	3765.0	0.68
200092	4.1	4097.2	0.69
200092	4.2	4429.4	0.69
200092	4.3	4761.6	0.7
200092	4.4	5093.8	0.71
200092	4.5	5426.0	0.72
200092	4.6	5758.2	0.73
200092	4.7	6090.4	0.74
200092	4.8	6422.6	0.74
200092	4.9	6754.8	0.75
200092	5.0	7087.0	0.76
200092	5.082494917	7431.7	0.77
200093	0.0	0.0	0.0
200093	0.1	29.3	0.0
200093	0.2	58.6	0.02
200093	0.3	87.9	0.06
200093	0.4	117.2	0.15
200093	0.5	146.5	0.19
200093	0.6	175.81	0.22
200093	0.7	205.11	0.25
200093	0.8	234.41	0.27
200093	0.9	263.71	0.29
200093	1.0	293.01	0.31
200093	1.1	449.41	0.33
200093	1.2	605.81	0.35
200093	1.3	762.21	0.36
200093	1.4	918.61	0.38
200093	1.5	1075.0	0.4
200093	1.6	1231.4	0.41
200093	1.7	1387.8	0.43
200093	1.8	1544.2	0.44
200093	1.9	1700.6	0.45
200093	2.0	1857.0	0.47
200093	2.1	2202.0	0.48
200093	2.2	2547.0	0.49
200093	2.3	2892.0	0.5
200093	2.4	3237.0	0.51
200093	2.5	3582.0	0.53
200093	2.6	3927.0	0.54
200093	2.7	4272.0	0.55
200093	2.8	4617.0	0.56
200093	2.9	4962.0	0.57
200093	3.0	5307.0	0.58
200093	3.075913149	5673.76	0.59
200095	0.0	0.0	0.0
200095	0.1	0.57	0.0
200095	0.2	1.14	0.02
200095	0.3	1.71	0.06
200095	0.4	2.29	0.15
200095	0.5	2.86	0.19
200095	0.6	3.43	0.22
200095	0.7	4.0	0.25
200095	0.8	4.57	0.27
200095	0.9	5.14	0.29
200095	1.0	5.71	0.31
200095	1.1	10.34	0.33
200095	1.2	14.97	0.35
200095	1.3	19.6	0.36
200095	1.4	24.23	0.38
200095	1.5	28.86	0.4
200095	1.6	33.49	0.41
200095	1.7	38.11	0.43
200095	1.8	42.74	0.44
200095	1.9	47.37	0.45
200095	2.0	52.0	0.47
200095	2.1	98.5	0.48
200095	2.2	145.0	0.49
200095	2.3	191.5	0.5
200095	2.4	238.0	0.51
200095	2.5	284.5	0.53
200095	2.6	331.0	0.54
200095	2.7	377.5	0.55
200095	2.8	424.0	0.56
200095	2.9	470.5	0.57
200095	3.0	517.0	0.58
200095	3.1	619.5	0.59
200095	3.2	722.0	0.6
200095	3.3	824.5	0.61
200095	3.4	927.0	0.62
200095	3.5	1029.5	0.63
200095	3.6	1132.0	0.64
200095	3.7	1234.5	0.65
200095	3.8	1337.0	0.66
200095	3.9	1439.5	0.67
200095	4.0	1542.0	0.68
200095	4.1	1694.2	0.69
200095	4.2	1846.4	0.69
200095	4.3	1998.6	0.7
200095	4.4	2150.8	0.71
200095	4.5	2303.0	0.72
200095	4.6	2455.2	0.73
200095	4.7	2607.4	0.74
200095	4.8	2759.6	0.74
200095	4.9	2911.8	0.75
200095	5.0	3064.0	0.76
200095	5.094711907	3232.75	0.77
200096	0.0	0.0	0.0
200096	0.1	1.31	0.0
200096	0.2	2.63	0.02
200096	0.3	3.94	0.06
200096	0.4	5.26	0.15
200096	0.5	6.57	0.19
200096	0.6	7.89	0.22
200096	0.7	9.2	0.25
200096	0.8	10.52	0.27
200096	0.9	11.83	0.29
200096	1.0	13.14	0.31
200096	1.1	20.53	0.33
200096	1.2	27.92	0.35
200096	1.3	35.3	0.36
200096	1.4	42.69	0.38
200096	1.5	50.07	0.4
200096	1.6	57.46	0.41
200096	1.7	64.84	0.43
200096	1.8	72.23	0.44
200096	1.9	79.61	0.45
200096	2.0	87.0	0.47
200096	2.1	103.8	0.48
200096	2.2	120.6	0.49
200096	2.3	137.4	0.5
200096	2.4	154.2	0.51
200096	2.5	171.0	0.53
200096	2.6	187.8	0.54
200096	2.7	204.6	0.55
200096	2.8	221.4	0.56
200096	2.9	238.2	0.57
200096	3.0	255.0	0.58
200096	3.1	286.4	0.59
200096	3.2	317.8	0.6
200096	3.3	349.2	0.61
200096	3.4	380.6	0.62
200096	3.5	412.0	0.63
200096	3.6	443.4	0.64
200096	3.7	474.8	0.65
200096	3.8	506.2	0.66
200096	3.9	537.6	0.67
200096	4.0	569.0	0.68
200096	4.1	623.2	0.69
200096	4.2	677.4	0.69
200096	4.3	731.6	0.7
200096	4.4	785.8	0.71
200096	4.5	840.0	0.72
200096	4.6	894.2	0.73
200096	4.7	948.4	0.74
200096	4.8	1002.6	0.74
200096	4.9	1056.8	0.75
200096	5.0	1111.0	0.76
200096	5.092888158	1170.79	0.77
200100	0.0	0.0	0.0
200100	0.1	0.58	0.0
200100	0.2	1.16	0.02
200100	0.3	1.74	0.06
200100	0.4	2.31	0.15
200100	0.5	2.89	0.19
200100	0.6	3.47	0.22
200100	0.7	4.05	0.25
200100	0.8	4.63	0.27
200100	0.9	5.21	0.29
200100	1.0	5.79	0.31
200100	1.1	10.81	0.33
200100	1.2	15.83	0.35
200100	1.3	20.85	0.36
200100	1.4	25.87	0.38
200100	1.5	30.89	0.4
200100	1.6	35.91	0.41
200100	1.7	40.94	0.43
200100	1.8	45.96	0.44
200100	1.9	50.98	0.45
200100	2.0	56.0	0.47
200100	2.1	68.7	0.48
200100	2.2	81.4	0.49
200100	2.3	94.1	0.5
200100	2.4	106.8	0.51
200100	2.5	119.5	0.53
200100	2.6	132.2	0.54
200100	2.7	144.9	0.55
200100	2.8	157.6	0.56
200100	2.9	170.3	0.57
200100	3.0	183.0	0.58
200100	3.1	210.1	0.59
200100	3.2	237.2	0.6
200100	3.3	264.3	0.61
200100	3.4	291.4	0.62
200100	3.5	318.5	0.63
200100	3.6	345.6	0.64
200100	3.7	372.7	0.65
200100	3.8	399.8	0.66
200100	3.9	426.9	0.67
200100	4.0	454.0	0.68
200100	4.1	510.0	0.69
200100	4.2	566.0	0.69
200100	4.3	622.0	0.7
200100	4.4	678.0	0.71
200100	4.5	734.0	0.72
200100	4.6	790.0	0.73
200100	4.7	846.0	0.74
200100	4.8	902.0	0.74
200100	4.9	958.0	0.75
200100	5.0	1014.0	0.76
200100	5.1	1021.46	0.77
200100	5.101204473	1088.57	0.77
200101	0.0	0.0	0.0
200101	0.1	2.39	0.0
200101	0.2	4.77	0.02
200101	0.3	7.16	0.06
200101	0.4	9.55	0.15
200101	0.5	11.94	0.19
200101	0.6	14.32	0.22
200101	0.7	16.71	0.25
200101	0.8	19.1	0.27
200101	0.9	21.48	0.29
200101	1.0	23.87	0.31
200101	1.1	35.48	0.33
200101	1.2	47.1	0.35
200101	1.3	58.71	0.36
200101	1.4	70.32	0.38
200101	1.5	81.94	0.4
200101	1.6	93.55	0.41
200101	1.7	105.16	0.43
200101	1.8	116.77	0.44
200101	1.9	128.39	0.45
200101	2.0	140.0	0.47
200101	2.1	165.6	0.48
200101	2.2	191.2	0.49
200101	2.3	216.8	0.5
200101	2.4	242.4	0.51
200101	2.5	268.0	0.53
200101	2.6	293.6	0.54
200101	2.7	319.2	0.55
200101	2.8	344.8	0.56
200101	2.9	370.4	0.57
200101	3.0	396.0	0.58
200101	3.1	438.5	0.59
200101	3.2	481.0	0.6
200101	3.3	523.5	0.61
200101	3.4	566.0	0.62
200101	3.5	608.5	0.63
200101	3.6	651.0	0.64
200101	3.7	693.5	0.65
200101	3.8	736.0	0.66
200101	3.9	778.5	0.67
200101	4.0	821.0	0.68
200101	4.1	886.1	0.69
200101	4.2	951.2	0.69
200101	4.3	1016.3	0.7
200101	4.4	1081.4	0.71
200101	4.5	1146.5	0.72
200101	4.6	1211.6	0.73
200101	4.7	1276.7	0.74
200101	4.8	1341.8	0.74
200101	4.9	1406.9	0.75
200101	5.0	1472.0	0.76
200101	5.073716744	1528.45	0.77
200103	0.0	0.0	0.0
200103	0.1	55.54	0.0
200103	0.2	111.08	0.02
200103	0.3	166.63	0.06
200103	0.4	222.17	0.15
200103	0.5	277.71	0.19
200103	0.6	333.25	0.22
200103	0.7	388.79	0.25
200103	0.8	444.33	0.27
200103	0.9	499.88	0.29
200103	1.0	555.42	0.31
200103	1.1	569.32	0.33
200103	1.103618664	694.43	0.33
200104	0.0	0.0	0.0
200104	0.1	1.78	0.0
200104	0.2	3.56	0.02
200104	0.3	5.34	0.06
200104	0.4	7.11	0.15
200104	0.5	8.89	0.19
200104	0.6	10.67	0.22
200104	0.7	12.45	0.25
200104	0.8	14.23	0.27
200104	0.9	16.01	0.29
200104	1.0	17.78	0.31
200104	1.1	30.41	0.33
200104	1.2	43.03	0.35
200104	1.3	55.65	0.36
200104	1.4	68.27	0.38
200104	1.5	80.89	0.4
200104	1.6	93.51	0.41
200104	1.7	106.14	0.43
200104	1.8	118.76	0.44
200104	1.9	131.38	0.45
200104	2.0	144.0	0.47
200104	2.1	180.5	0.48
200104	2.2	217.0	0.49
200104	2.3	253.5	0.5
200104	2.4	290.0	0.51
200104	2.5	326.5	0.53
200104	2.6	363.0	0.54
200104	2.7	399.5	0.55
200104	2.8	436.0	0.56
200104	2.9	472.5	0.57
200104	3.0	509.0	0.58
200104	3.1	587.3	0.59
200104	3.2	665.6	0.6
200104	3.3	743.9	0.61
200104	3.4	822.2	0.62
200104	3.5	900.5	0.63
200104	3.6	978.8	0.64
200104	3.7	1057.1	0.65
200104	3.8	1135.4	0.66
200104	3.9	1213.7	0.67
200104	4.0	1292.0	0.68
200104	4.1	1466.2	0.69
200104	4.2	1640.4	0.69
200104	4.3	1814.6	0.7
200104	4.4	1988.8	0.71
200104	4.5	2163.0	0.72
200104	4.6	2337.2	0.73
200104	4.7	2511.4	0.74
200104	4.8	2685.6	0.74
200104	4.9	2859.8	0.75
200104	5.0	3034.0	0.76
200104	5.099540977	3309.5	0.77
200105	0.0	0.0	0.0
200105	0.1	4.38	0.0
200105	0.2	8.76	0.02
200105	0.3	13.14	0.06
200105	0.4	17.52	0.15
200105	0.5	21.9	0.19
200105	0.6	26.28	0.22
200105	0.7	30.66	0.25
200105	0.8	35.04	0.27
200105	0.9	39.42	0.29
200105	1.0	43.8	0.31
200105	1.1	65.32	0.33
200105	1.2	86.84	0.35
200105	1.3	108.36	0.36
200105	1.4	129.88	0.38
200105	1.5	151.4	0.4
200105	1.6	172.92	0.41
200105	1.7	194.44	0.43
200105	1.8	215.96	0.44
200105	1.9	237.48	0.45
200105	2.0	259.0	0.47
200105	2.1	305.7	0.48
200105	2.2	352.4	0.49
200105	2.3	399.1	0.5
200105	2.4	445.8	0.51
200105	2.5	492.5	0.53
200105	2.6	539.2	0.54
200105	2.7	585.9	0.55
